gb_id,title_word_count,has_subtitle,is_series,log_pages,pub_decade,genre_fiction,genre_fantasy,genre_romance,genre_contemporary,genre_young_adult,genre_mystery,genre_thriller,genre_historical_fiction,genre_nonfiction,genre_classics,genre_crime,genre_suspense,genre_science_fiction,genre_paranormal,genre_chick_lit,genre_horror,genre_biography,genre_history,genre_books,genre_memoir,genre_count,author_prior_nyt_count,years_since_last_pub,is_debut,num_credits,has_multiple_credits,description_word_count
8479,6,True,False,5.68697535633982,1980,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,,True,1,False,297
8480,19,True,False,5.594711379601839,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,488
8481,6,False,False,5.545177444479562,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,6,0,1.0,False,1,False,46
8482,2,False,False,6.342121418721152,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,4,0,,True,3,True,311
8483,6,False,False,3.713572066704308,2000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,2,True,119
8484,3,False,False,6.520621127558696,1980,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,6,0,2.0,False,1,False,178
8485,7,False,False,3.4965075614664802,1980,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,0,5.0,False,2,True,35
8486,3,False,False,6.90875477931522,1960,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,6,0,,True,2,True,200
8487,9,True,True,5.342334251964811,1990,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,10,0,1.0,False,1,False,146
8488,3,False,True,,1990,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,10,0,,True,1,False,29
8489,4,False,False,6.137727054086234,2010,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,5,1,5.0,False,1,False,147
8490,5,False,False,5.659482215759621,2010,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,207
8491,4,False,True,5.739792912179234,1980,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,0,3.0,False,1,False,210
8492,10,True,False,5.60947179518496,1970,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,7,0,,True,3,True,34
8493,2,False,False,6.154858094016418,2010,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,26,1.0,False,1,False,307
8494,2,False,True,6.07073772800249,2000,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,0,0.0,False,1,False,333
8495,6,False,False,5.673323267171493,2010,True,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,8,0,,True,1,False,128
8496,5,False,True,4.174387269895637,1970,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,5.0,False,1,False,31
8497,3,False,False,5.953243334287785,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,4,2.0,False,1,False,299
8498,7,True,True,5.484796933490655,1990,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,9,0,2.0,False,1,False,137
8499,2,False,True,5.69035945432406,1990,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0,1.0,False,1,False,48
8500,2,False,False,5.54907608489522,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5,0,4.0,False,1,False,39
8501,15,True,False,5.641907070938114,2010,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,6,0,5.0,False,1,False,236
8502,3,False,False,6.300785794663244,1990,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,6,3,1.0,False,1,False,101
8503,9,True,False,4.736198448394496,1990,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,7,0,,True,6,True,74
8504,2,False,True,4.736198448394496,2010,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,7,0,20.0,False,6,True,74
8505,3,False,False,6.150602768446279,2010,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,5,0,62.0,False,1,False,154
8506,4,False,False,6.150602768446279,1940,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,5,0,,True,1,False,154
8507,3,False,True,6.1070228877422545,2010,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,3,0.0,False,1,False,227
8508,8,True,False,5.081404364984463,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,248
8509,2,False,True,6.535241271013659,2010,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,0,1.0,False,1,False,167
8510,2,False,False,6.535241271013659,2000,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,0,0.0,False,1,False,167
8511,16,True,False,5.60947179518496,2000,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,14,0,,True,1,False,58
8512,4,False,False,5.60947179518496,2010,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,14,0,3.0,False,1,False,58
8513,2,False,True,6.1092475827643655,2010,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,1,6.0,False,1,False,277
8514,4,False,True,4.859812404361672,1960,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,53
8515,10,True,False,5.62040086571715,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,0,,True,1,False,101
8516,4,False,False,5.937536205082426,2010,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,6,0,,True,1,False,186
8517,11,True,False,5.7899601708972535,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,0,,True,1,False,309
8518,4,False,False,5.771441123130016,1980,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7,0,,True,1,False,131
8519,26,True,False,5.713732805509369,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7,0,,True,1,False,161
8520,4,False,False,5.2574953720277815,2000,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,8,0,17.0,False,1,False,245
8521,5,False,False,6.278521424165844,1990,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,5,0,16.0,False,1,False,155
8522,9,True,False,5.652489180268651,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,41
8523,4,False,False,5.953243334287785,2010,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,0,,True,1,False,257
8524,4,False,False,3.2188758248682006,1980,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,0,0.0,False,1,False,63
8525,4,False,False,5.560681631015528,2010,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,1,4.0,False,1,False,190
8526,4,False,True,3.4965075614664802,1980,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,5.0,False,2,True,91
8527,7,True,False,3.2188758248682006,1990,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5,0,,True,1,False,42
8528,2,False,True,6.082218910376446,2010,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,6,5,2.0,False,1,False,151
8529,5,True,False,4.859812404361672,2000,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,10,0,,True,2,True,87
8530,5,False,True,5.627621113690637,2000,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,0,0.0,False,1,False,208
8531,9,True,False,5.556828061699537,1990,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,10,0,,True,2,True,105
8532,8,True,False,5.389071729816501,,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,6,0,,True,3,True,198
8533,11,True,False,5.713732805509369,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,0,,True,1,False,218
8534,6,False,True,5.351858133476067,2000,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,6,0,1.0,False,1,False,199
8535,3,False,False,5.8805329864007,2010,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,7,0,,True,1,False,216
8536,2,False,False,3.4965075614664802,2000,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,0,2.0,False,1,False,78
8537,16,True,False,3.4965075614664802,2000,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,78
8538,5,False,False,2.70805020110221,1980,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,55
8539,1,False,True,5.961005339623274,2010,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,8,0,0.0,False,1,False,244
8540,2,False,True,6.511745329644728,2010,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,20,0.0,False,1,False,329
8542,6,True,True,5.993961427306569,2010,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,6,3,3.0,False,1,False,218
8543,7,True,False,2.5649493574615367,2000,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,0,,True,2,True,0
8544,3,False,False,2.5649493574615367,2010,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,0,3.0,False,2,True,0
8545,24,True,False,2.5649493574615367,2000,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,0,5.0,False,2,True,0
8546,3,False,False,6.1463292576688975,2000,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,10,0,3.0,False,1,False,133
8547,4,False,False,6.431331081933479,2010,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4,0,,True,1,False,291
8548,3,False,False,1.791759469228055,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5,0,,True,2,True,354
8550,3,False,False,5.484796933490655,2000,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,7,0,,True,3,True,286
8551,3,False,False,6.1070228877422545,2000,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,0,0.0,False,1,False,112
8552,1,False,False,5.6937321388027,2010,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,7.0,False,1,False,96
8553,8,True,False,5.583496308781699,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,0,,True,1,False,176
8554,2,False,True,5.926926025970411,2000,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,3,1.0,False,1,False,130
8555,2,False,False,5.926926025970411,2000,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,6,1,1.0,False,1,False,110
8556,3,False,False,5.6131281063880705,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,140
8557,3,False,False,5.455321115357702,2000,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,7,4,0.0,False,1,False,138
8558,1,False,True,5.860786223465865,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,0,1.0,False,1,False,284
8559,2,False,False,3.4965075614664802,1970,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,2,True,48
8560,3,False,True,5.910796644040527,2010,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,8,0,1.0,False,2,True,154
8561,3,False,False,6.113682179832232,2010,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,7,1,1.0,False,2,True,248
8562,2,False,False,6.115892125483034,2010,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,3,5.0,False,1,False,69
8563,5,False,False,5.60947179518496,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,0,2.0,False,2,True,221
8564,18,True,False,5.820082930352362,2000,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,7,0,,True,1,False,364
8565,4,False,False,5.771441123130016,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,2,True,379
8566,13,True,False,5.666426688112432,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,94
8567,2,False,False,6.018593214496234,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5,1,2.0,False,1,False,125
8568,12,True,False,4.23410650459726,,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,91
8569,13,True,False,5.484796933490655,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,296
8570,3,False,True,6.003887067106539,2000,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,7,0,2.0,False,1,False,186
8571,15,True,False,5.814130531825066,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,0,3.0,False,1,False,236
8572,5,False,False,5.814130531825066,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,0,,True,1,False,236
8573,3,False,True,5.918893854273146,2010,True,True,False,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,10,0,2.0,False,2,True,163
8574,2,False,False,6.184148890937483,2010,True,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,8,13,0.0,False,1,False,143
8575,5,True,False,5.680172609017068,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5,1,1.0,False,1,False,14
8576,4,False,False,4.174387269895637,1950,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,54
8577,2,False,True,5.963579343618446,2010,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,10,1.0,False,1,False,193
8578,3,True,False,5.820082930352362,2010,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,5,0,,True,3,True,323
8579,7,False,False,3.4965075614664802,1980,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,33
8580,2,False,True,5.91350300563827,2010,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,9,0,0.0,False,1,False,198
8581,14,True,False,5.817111159963204,2010,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,6,0,,True,1,False,45
8582,3,False,True,5.929589143389895,2010,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,6,0,,True,3,True,123
8583,8,True,True,4.976733742420574,2000,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,6,0,1.0,False,4,True,57
8584,3,False,True,5.66988092298052,2010,True,True,True,True,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,12,0,0.0,False,1,False,155
8585,3,False,False,5.66988092298052,2010,True,True,True,True,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,12,0,1.0,False,1,False,155
8586,9,True,True,5.262690188904886,2000,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,8,1,1.0,False,3,True,102
8587,3,False,True,5.030437921392435,2010,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6,0,1.0,False,2,True,49
8588,5,False,False,,1980,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,6,0,22.0,False,1,False,63
8589,4,False,False,6.040254711277414,1970,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,9,0,,True,2,True,72
8590,2,False,False,5.5053315359323625,1930,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,152
8591,1,False,False,5.921578419643816,2010,True,True,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,10,0,2.0,False,1,False,149
8592,2,False,True,6.152732694704104,2010,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,0,1.0,False,1,False,192
8593,9,True,False,6.152732694704104,2010,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,0,0.0,False,1,False,192
8594,2,False,False,5.910796644040527,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,5,1.0,False,1,False,222
8595,4,False,False,5.910796644040527,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,,True,1,False,222
8596,2,False,False,5.869296913133774,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,0,2.0,False,1,False,262
8597,3,False,False,4.394449154672439,1940,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,5,0,,True,2,True,98
8598,2,False,True,5.720311776607412,2010,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,6,3,3.0,False,1,False,341
8599,16,True,False,5.327876168789581,2010,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,4,1,3.0,False,1,False,268
8600,3,False,True,6.1070228877422545,1990,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,6,0,11.0,False,1,False,16
8601,2,False,False,5.60947179518496,2010,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,10,0,,True,2,True,77
8602,2,False,False,5.886104031450156,2000,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,6,0,1.0,False,1,False,108
8603,17,True,False,5.886104031450156,2010,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,6,6,0.0,False,1,False,108
8604,3,False,False,6.068425588244111,2000,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,193
8605,2,False,False,6.218600119691729,2010,True,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,8,13,1.0,False,1,False,120
8606,3,False,True,5.953243334287785,2000,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,8,0,0.0,False,1,False,162
8607,5,False,True,5.926926025970411,2010,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,11,0,,True,1,False,210
8608,2,False,True,6.240275845170769,2010,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,7,0,,True,2,True,235
8609,4,False,False,5.993961427306569,2010,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,6,0,,True,1,False,111
8610,2,False,False,6.0330862217988015,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,4,1.0,False,1,False,127
8611,2,False,False,5.8664680569332965,1990,True,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,9,0,,True,1,False,283
8612,4,False,True,5.8971538676367405,2000,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,1,2.0,False,1,False,169
8613,4,False,False,3.713572066704308,1990,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,121
8614,13,True,False,3.713572066704308,2000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,12.0,False,2,True,121
8615,3,False,False,3.713572066704308,2000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0.0,False,2,True,121
8616,2,False,True,6.049733455231958,2000,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,3,0.0,False,1,False,270
8617,14,True,False,5.247024072160486,2000,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,0,,True,1,False,81
8618,4,False,True,5.262690188904886,2000,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9,0,,True,1,False,93
8619,3,False,False,3.4965075614664802,2000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,3.0,False,2,True,90
8620,2,False,False,5.846438775057725,1970,True,True,False,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,True,False,10,0,1.0,False,1,False,49
8621,7,False,False,5.43372200355424,2010,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,8,0,49.0,False,1,False,237
8622,3,False,False,5.43372200355424,1960,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,8,0,,True,1,False,237
8623,2,False,True,5.666426688112432,1990,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,9,0,6.0,False,1,False,92
8624,2,False,False,5.666426688112432,1990,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,9,0,,True,1,False,92
8625,3,False,False,5.771441123130016,2000,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,10,0,10.0,False,1,False,302
8626,3,False,False,5.713732805509369,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,4,0,,True,1,False,274
8627,4,False,False,5.680172609017068,2010,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,6,0,,True,1,False,233
8628,3,False,False,6.169610732491456,2010,True,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,8,0,,True,1,False,173
8629,6,True,False,5.666426688112432,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,8,0,,True,1,False,229
8630,1,False,True,4.02535169073515,2010,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,6,1,0.0,False,1,False,19
8631,1,False,False,5.342334251964811,2000,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,10,0,,True,2,True,64
8632,5,False,True,4.836281906951478,1990,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,0,,True,1,False,114
8633,11,True,False,5.54907608489522,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,0,,True,1,False,194
8634,1,False,True,6.09807428216624,2010,True,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,10,0,,True,1,False,170
8635,5,False,False,5.545177444479562,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,,True,1,False,154
8636,5,False,False,5.455321115357702,2010,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,12,0,,True,1,False,154
8637,2,False,False,5.953243334287785,1970,True,True,False,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,True,False,11,0,,True,1,False,61
8638,1,False,True,5.996452088619021,2000,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,7,0,1.0,False,1,False,182
8639,3,False,True,5.921578419643816,1990,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,7,0,1.0,False,1,False,58
8640,10,True,False,5.953243334287785,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,5,0,,True,1,False,182
8641,3,False,True,5.407171771460119,2010,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,8,0,0.0,False,1,False,140
8642,3,False,False,5.407171771460119,1980,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,8,0,,True,1,False,140
8643,7,True,False,5.631211781821365,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,3,True,322
8644,5,False,False,5.69035945432406,2010,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,7,0,,True,1,False,156
8645,14,True,False,5.966146739123692,2000,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,9,0,,True,1,False,275
8646,2,False,False,5.998936561946683,2010,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,6,1,2.0,False,1,False,313
8647,4,False,True,5.662960480135946,2000,True,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,10,0,,True,3,True,219
8648,4,False,True,5.313205979041787,2000,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,0,6.0,False,1,False,49
8649,3,False,False,5.82600010738045,2010,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,False,True,False,11,0,,True,1,False,122
8650,1,False,True,6.008813185442595,2010,True,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,True,False,10,0,4.0,False,1,False,235
8651,2,False,False,5.66988092298052,2010,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,,True,1,False,249
8652,11,True,False,5.998936561946683,2010,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,8,0,,True,2,True,284
8653,5,True,False,5.4510384535657,1990,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,9,0,,True,3,True,58
8654,4,False,False,3.2188758248682006,1950,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,,True,2,True,42
8655,15,True,False,6.1070228877422545,2010,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,6,0,,True,2,True,155
8656,2,False,True,5.877735781779639,2010,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,6,7,0.0,False,1,False,180
8657,3,False,True,6.0844994130751715,2010,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,11,0,0.0,False,1,False,500
8658,4,False,True,5.869296913133774,1990,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,1,2.0,False,1,False,227
8659,3,False,True,5.717027701406222,2010,True,True,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,9,0,1.0,False,1,False,168
8660,2,False,True,5.953243334287785,2010,True,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,8,0,1.0,False,2,True,105
8661,3,False,True,5.963579343618446,2010,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7,0,0.0,False,1,False,192
8662,3,False,False,5.147494476813453,2000,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,10,0,,True,1,False,1
8663,8,True,True,3.7612001156935624,2000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,3.0,False,1,False,155
8664,15,True,False,5.720311776607412,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,6,0,,True,1,False,311
